,Rooms,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Price
3734,3,12.4,3060.0,1.0,4.0,533.0,135.0,1965.0,-37.6985,144.9778,5070.0,640000.0
2442,1,5.5,3070.0,1.0,1.0,0.0,39.0,1960.0,-37.7783,144.9954,11364.0,312000.0
4851,2,2.7,3141.0,2.0,1.0,0.0,73.0,2014.0,-37.84712,144.99967,14887.0,800000.0
4761,3,16.1,3088.0,2.0,1.0,610.0,21.0,1970.0,-37.71437,145.10112,8524.0,817000.0
2377,4,11.2,3042.0,3.0,2.0,747.0,242.0,1985.0,-37.7387,144.8827,2291.0,1350000.0
5775,2,7.3,3146.0,1.0,1.0,0.0,77.0,1960.0,-37.85145,145.09107,10412.0,540000.0
51,3,3.3,3206.0,2.0,0.0,128.0,133.0,1890.0,-37.8452,144.9488,3280.0,1850000.0
460,2,13.9,3165.0,1.0,1.0,300.0,135.0,1960.0,-37.9099,145.0726,10969.0,742500.0
2315,4,14.6,3189.0,2.0,2.0,588.0,199.0,2011.0,-37.9395,145.0477,2555.0,1160000.0
514,3,13.9,3165.0,1.0,2.0,596.0,144.0,1960.0,-37.9251,145.0771,10969.0,1020000.0
5950,3,14.0,3021.0,2.0,3.0,543.0,106.9,1980.0,-37.72765,144.78107,2878.0,565000.0
1861,1,7.9,3079.0,1.0,1.0,845.0,59.0,1960.0,-37.7591,145.0501,5549.0,413000.0
3428,4,4.6,3142.0,4.0,5.0,877.0,332.0,1923.0,-37.8447,145.0134,7217.0,5500000.0
4455,3,8.2,3012.0,1.0,0.0,183.0,104.0,1930.0,-37.7968,144.8708,5058.0,580000.0
464,4,13.9,3165.0,2.0,1.0,274.0,190.0,2004.0,-37.9257,145.0735,10969.0,1100000.0
2261,3,6.9,3039.0,1.0,2.0,436.0,142.0,1910.0,-37.7704,144.9292,6232.0,1480000.0
3086,3,3.3,3141.0,2.0,1.0,163.0,207.0,2016.0,-37.8425,144.9877,14887.0,2010000.0
4964,2,5.3,3122.0,2.0,2.0,6996.0,136.0,2000.0,-37.82712,145.02427,11308.0,1080000.0
5107,4,17.9,3082.0,2.0,2.0,643.0,169.5,2001.0,-37.65959,145.08302,10529.0,722500.0
2234,3,6.9,3039.0,2.0,3.0,477.0,258.0,2014.0,-37.7661,144.9076,6232.0,1550000.0
1497,2,6.4,3011.0,2.0,1.0,65.0,80.0,2014.0,-37.7881,144.8838,7570.0,410000.0
2544,3,9.9,3044.0,1.0,1.0,438.0,94.0,1960.0,-37.7338,144.9441,7485.0,815000.0
234,4,11.0,3147.0,2.0,2.0,514.0,240.0,1935.0,-37.8664,145.0772,3052.0,1790000.0
4936,2,7.2,3184.0,1.0,1.0,0.0,74.0,1960.0,-37.88042,144.9818,8989.0,543000.0
5546,3,14.7,3030.0,1.0,0.0,531.0,100.0,1960.0,-37.88996,144.65526,16166.0,484000.0
5513,4,35.4,3198.0,2.0,0.0,1151.0,207.0,1969.0,-38.11336,145.15035,8077.0,800000.0
1987,2,5.6,3101.0,1.0,1.0,0.0,90.0,1970.0,-37.8071,145.0243,10331.0,580000.0
1015,3,13.6,3148.0,1.0,2.0,620.0,88.0,1970.0,-37.8812,145.105,3582.0,1301000.0
5093,2,13.8,3188.0,1.0,0.0,0.0,81.0,2007.0,-37.9392,145.00095,5454.0,685000.0
5876,3,10.2,3147.0,2.0,2.0,343.0,1.0,2000.0,-37.86324000000001,145.10289,2894.0,1060000.0
5053,3,13.4,3130.0,1.0,2.0,579.0,126.0,1960.0,-37.83831,145.13985,4387.0,1264000.0
2914,3,2.6,3121.0,2.0,1.0,0.0,120.0,2005.0,-37.8331,144.9975,14949.0,760000.0
1943,3,4.2,3031.0,1.0,1.0,211.0,95.0,1992.0,-37.7891,144.92600000000004,5263.0,870000.0
6126,3,6.4,3012.0,2.0,2.0,159.0,128.0,2016.0,-37.78502,144.86733,3873.0,670000.0
2610,3,3.8,3207.0,2.0,2.0,241.0,131.0,1900.0,-37.8346,144.9448,8648.0,1560000.0
3133,4,7.7,3015.0,3.0,2.0,278.0,277.0,2015.0,-37.8261,144.8718,1223.0,840000.0
1392,4,5.8,3078.0,2.0,2.0,490.0,226.0,2007.0,-37.7749,145.0242,2970.0,1730000.0
2272,3,6.9,3039.0,2.0,1.0,283.0,222.0,2002.0,-37.7638,144.9175,6232.0,1250000.0
2319,3,8.4,3015.0,2.0,2.0,194.0,176.0,2010.0,-37.8395,144.8787,5498.0,900000.0
4567,3,9.4,3025.0,1.0,2.0,672.0,110.0,1960.0,-37.8265,144.84386,5132.0,900000.0
957,2,11.4,3163.0,1.0,1.0,174.0,80.0,1975.0,-37.8978,145.062,7822.0,650000.0
2022,5,5.6,3101.0,2.0,2.0,674.0,281.0,1959.0,-37.8064,145.0608,10331.0,2600000.0
947,2,11.4,3163.0,1.0,1.0,211.0,102.0,2002.0,-37.8856,145.0599,7822.0,817500.0
2842,2,11.2,3073.0,1.0,1.0,151.0,80.0,1975.0,-37.7126,144.99,21650.0,340000.0
5562,4,11.4,3204.0,3.0,2.0,306.0,200.0,2014.0,-37.92893,145.04581000000005,6795.0,1280000.0
4635,4,25.9,3754.0,2.0,2.0,512.0,221.0,2012.0,-37.58676,145.08889,5812.0,670000.0
2296,3,14.6,3189.0,1.0,1.0,603.0,112.0,1960.0,-37.9404,145.0464,2555.0,987000.0
3035,3,2.1,3205.0,2.0,0.0,113.0,120.0,1910.0,-37.8346,144.9688,5943.0,1200000.0
834,2,11.7,3125.0,1.0,2.0,593.0,82.0,1950.0,-37.8444,145.1054,5678.0,1350000.0
3726,4,12.4,3060.0,1.0,2.0,0.0,135.0,1950.0,-37.7106,144.9682,5070.0,752500.0
4652,4,3.5,3207.0,3.0,2.0,210.0,210.0,2010.0,-37.83933,144.93771,8648.0,2450000.0
2637,3,3.8,3207.0,2.0,2.0,0.0,134.0,2012.0,-37.8317,144.9446,8648.0,950000.0
5473,3,6.4,3012.0,2.0,2.0,159.0,128.0,2016.0,-37.78502,144.86733,3873.0,650000.0
4082,3,5.9,3055.0,1.0,2.0,109.0,104.0,2010.0,-37.7609,144.9416,7082.0,670000.0
5195,3,14.7,3151.0,2.0,2.0,306.0,138.0,1999.0,-37.85473,145.1521,4048.0,780000.0
727,3,5.2,3056.0,1.0,1.0,264.0,117.0,1915.0,-37.7603,144.9573,11918.0,880000.0
60,2,3.3,3206.0,1.0,0.0,141.0,83.0,1890.0,-37.8424,144.9562,3280.0,1562500.0
5601,2,1.3,3002.0,2.0,1.0,997.0,92.0,2001.0,-37.8161,144.98494,3040.0,1300000.0
4393,2,11.4,3084.0,1.0,1.0,190.0,105.0,1980.0,-37.7437,145.0729,3540.0,615000.0
5566,3,16.1,3088.0,1.0,2.0,905.0,183.0,1962.0,-37.7063,145.12215,1390.0,830000.0
1574,5,9.2,3146.0,4.0,2.0,830.0,520.0,2009.0,-37.8563,145.072,10412.0,3860000.0
6102,4,38.0,3199.0,2.0,2.0,694.0,265.0,2009.0,-38.16227,145.1208,7566.0,945000.0
6080,3,12.4,3108.0,1.0,2.0,721.0,130.0,1965.0,-37.79244,145.12021,9028.0,1420000.0
2678,2,4.5,3181.0,1.0,1.0,131.0,79.0,1900.0,-37.8479,144.9988,7717.0,1305000.0
3385,1,6.5,3071.0,1.0,1.0,0.0,33.0,1970.0,-37.7581,144.9944,8870.0,270000.0
885,4,7.8,3124.0,3.0,1.0,0.0,257.0,1912.0,-37.8325,145.0649,8920.0,2750000.0
5024,2,0.7,3006.0,1.0,1.0,8888.0,77.0,1994.0,-37.82481,144.96669,8400.0,642500.0
6134,3,17.9,3082.0,2.0,1.0,661.0,141.0,1990.0,-37.66898,145.07209,10529.0,650000.0
1201,3,13.9,3108.0,2.0,2.0,771.0,169.0,1960.0,-37.7765,145.11700000000005,9028.0,1100000.0
5684,3,19.9,3134.0,2.0,1.0,461.0,133.0,2005.0,-37.82536,145.22228,7785.0,800000.0
1971,2,4.2,3031.0,1.0,1.0,0.0,86.0,2000.0,-37.7897,144.9228,5263.0,410000.0
5481,3,20.0,3194.0,1.0,2.0,331.0,157.9352,1989.0,-37.97759,145.06482,6162.0,940000.0
4335,3,9.9,3044.0,2.0,2.0,294.0,110.0,1950.0,-37.7215,144.9251,7485.0,755000.0
37,3,13.5,3042.0,1.0,1.0,265.0,130.0,1993.0,-37.7302,144.8855,3464.0,752000.0
2393,2,2.3,3051.0,1.0,1.0,215.0,0.0,2000.0,-37.7953,144.9437,6821.0,841000.0
5236,3,19.6,3076.0,2.0,2.0,637.0,125.0,1990.0,-37.64097,145.05757,10926.0,573000.0
494,2,13.9,3165.0,2.0,2.0,0.0,83.0,2011.0,-37.9292,145.0708,10969.0,485000.0
2222,4,11.8,3127.0,2.0,6.0,2187.0,327.0,1903.0,-37.8186,145.1134,2079.0,3900000.0
2701,4,8.8,3072.0,3.0,2.0,654.0,150.0,1950.0,-37.7365,145.0173,14577.0,1260000.0
1358,2,8.0,3040.0,1.0,1.0,250.0,104.0,1988.0,-37.7457,144.9061,9264.0,740000.0
3890,4,8.2,3012.0,1.0,1.0,255.0,131.0,1920.0,-37.7906,144.8687,5058.0,710000.0
5212,2,2.0,3066.0,1.0,0.0,139.0,78.0,1890.0,-37.79812,144.98873,4553.0,900000.0
4569,3,23.2,3153.0,2.0,1.0,187.0,125.0,2010.0,-37.83909,145.26075,5030.0,640000.0
125,3,6.3,3143.0,2.0,2.0,101.0,105.0,2000.0,-37.854,145.0135,4836.0,1205000.0
3166,1,6.1,3182.0,1.0,1.0,0.0,43.0,2002.0,-37.8599,144.9766,13240.0,392000.0
243,4,12.2,3147.0,2.0,2.0,803.0,152.0,1970.0,-37.8621,145.1126,2894.0,1100000.0
2182,2,2.8,3000.0,1.0,1.0,0.0,84.0,2001.0,-37.808,144.9617,17496.0,535000.0
1533,5,9.2,3146.0,3.0,2.0,919.0,353.0,1925.0,-37.8637,145.0438,10412.0,3730000.0
5627,2,5.3,3122.0,1.0,1.0,230.0,116.65,1890.0,-37.81813,145.02295,11308.0,1857000.0
2265,4,6.9,3039.0,2.0,2.0,313.0,193.0,1910.0,-37.7709,144.9288,6232.0,1345000.0
1639,3,13.0,3046.0,1.0,3.0,705.0,135.0,1950.0,-37.6967,144.9116,8870.0,670000.0
4490,2,2.5,3067.0,1.0,1.0,249.0,98.0,1940.0,-37.8052,144.9963,4019.0,1242000.0
5668,3,8.5,3044.0,2.0,1.0,0.0,149.0,2014.0,-37.72882,144.93301,7485.0,900000.0
6050,4,25.0,3155.0,2.0,2.0,723.0,1.0,1970.0,-37.8476,145.29493,9704.0,770000.0
1098,2,7.8,3058.0,1.0,1.0,0.0,13.0,1969.0,-37.7519,144.9721,11204.0,605000.0
4692,4,13.8,3165.0,2.0,2.0,426.0,255.0,2014.0,-37.91657,145.05534,10969.0,1620000.0
4117,2,9.3,3162.0,1.0,1.0,0.0,71.0,2003.0,-37.8937,145.0137,5051.0,630000.0
1012,2,13.6,3148.0,1.0,1.0,585.0,97.0,1950.0,-37.8792,145.0948,3582.0,1002000.0
6022,3,17.2,3133.0,1.0,1.0,653.0,119.0,1970.0,-37.84034000000001,145.2022,4181.0,988000.0
809,3,11.8,3105.0,3.0,2.0,401.0,165.0,1965.0,-37.7733,145.0901,4480.0,905000.0
5131,3,8.4,3072.0,3.0,2.0,158.0,159.0,2008.0,-37.75026,144.98428,14577.0,1020000.0
5160,3,10.5,3020.0,2.0,2.0,247.0,127.0,2013.0,-37.77976,144.81559,2185.0,600000.0
2807,2,11.2,3073.0,1.0,1.0,0.0,65.0,1960.0,-37.7093,145.0084,21650.0,323000.0
2797,3,11.2,3073.0,1.0,1.0,359.0,109.0,1960.0,-37.6957,145.0161,21650.0,500000.0
4467,2,8.0,3016.0,1.0,1.0,0.0,78.0,1970.0,-37.8589,144.8921,6380.0,465000.0
1182,3,13.9,3108.0,2.0,2.0,366.0,150.0,2013.0,-37.792,145.1077,9028.0,900000.0
1450,2,3.5,3068.0,1.0,1.0,0.0,75.0,1980.0,-37.777,144.9838,6244.0,650000.0
648,5,10.7,3187.0,3.0,2.0,551.0,346.0,2016.0,-37.9176,145.009,6938.0,2550000.0
5141,3,5.1,3011.0,1.0,1.0,297.0,211.0,1920.0,-37.80828,144.8856,2417.0,1085000.0
4779,3,18.4,3029.0,2.0,1.0,557.0,136.0,1971.0,-37.87498,144.69617,13830.0,555500.0
5919,3,8.2,3041.0,1.0,2.0,811.0,152.0,1925.0,-37.7384,144.90485,1308.0,1535000.0
2392,2,2.3,3051.0,2.0,1.0,88.0,119.0,2010.0,-37.8018,144.9429,6821.0,1105000.0
5069,3,16.7,3168.0,2.0,1.0,318.0,103.0,2000.0,-37.91712,145.13625,5837.0,780000.0
5223,3,14.3,3109.0,2.0,2.0,195.0,142.0,2010.0,-37.79979,145.15665,10999.0,871000.0
4095,4,11.7,3125.0,2.0,1.0,863.0,165.0,1940.0,-37.8539,145.1127,5678.0,1601000.0
266,3,10.5,3034.0,1.0,1.0,586.0,118.0,1965.0,-37.7642,144.8603,4502.0,892500.0
546,2,10.8,3019.0,1.0,1.0,566.0,75.0,1950.0,-37.7839,144.8524,3589.0,645000.0
5101,2,16.3,3075.0,1.0,2.0,416.0,93.0,1960.0,-37.67096,145.02445,8279.0,511500.0
631,2,10.7,3187.0,3.0,2.0,635.0,119.0,1935.0,-37.9205,145.0102,6938.0,1780000.0
5388,3,25.0,3155.0,1.0,2.0,720.0,131.0,1970.0,-37.86126,145.25808,9704.0,775000.0
3909,2,8.2,3012.0,1.0,2.0,462.0,101.0,1960.0,-37.8009,144.8653,5058.0,850000.0
5946,4,7.8,3079.0,3.0,2.0,181.0,154.0,2016.0,-37.76758,145.03883000000005,5549.0,985000.0
4893,1,7.9,3103.0,1.0,1.0,678.0,303.0,2016.0,-37.80292,145.06423999999996,5682.0,2100000.0
2295,4,14.6,3189.0,2.0,1.0,696.0,214.0,1955.0,-37.9398,145.0554,2555.0,1200000.0
3121,2,1.2,3006.0,1.0,1.0,0.0,77.0,2000.0,-37.8288,144.9679,8400.0,660000.0
5470,3,16.3,3075.0,2.0,1.0,655.0,120.0,1975.0,-37.67414,145.0205,8279.0,710500.0
1309,4,8.0,3040.0,2.0,1.0,288.0,210.0,1980.0,-37.7562,144.9286,9264.0,900000.0
240,2,12.2,3147.0,1.0,2.0,367.0,110.0,1970.0,-37.8662,145.109,2894.0,700000.0
4333,4,11.8,3204.0,2.0,2.0,314.0,189.0,2000.0,-37.9084,145.0532,3578.0,1425000.0
4904,2,17.3,3193.0,1.0,1.0,0.0,88.0,1970.0,-37.96341,145.01735,2866.0,879000.0
2439,3,5.5,3070.0,1.0,1.0,445.0,125.0,1920.0,-37.7652,145.0123,11364.0,1190000.0
3951,5,14.0,3166.0,3.0,2.0,695.0,305.0,2015.0,-37.8973,145.0979,3224.0,1600000.0
5688,4,20.5,3752.0,2.0,2.0,196.0,163.0,2008.0,-37.63873,145.07805,7969.0,485000.0
1000,2,9.3,3162.0,1.0,1.0,367.0,85.0,1930.0,-37.8995,145.0241,5051.0,825000.0
5314,4,10.1,3163.0,2.0,2.0,589.0,199.0,1920.0,-37.90017,145.06435,4442.0,1540000.0
5576,4,12.1,3083.0,1.0,2.0,542.0,130.0,1980.0,-37.68238,145.06432,10175.0,725000.0
4365,3,8.8,3072.0,1.0,2.0,581.0,90.0,1960.0,-37.7536,145.0191,14577.0,690000.0
523,2,13.1,3128.0,1.0,1.0,140.0,81.0,1965.0,-37.8271,145.1299,4605.0,645000.0
1168,4,13.9,3108.0,2.0,2.0,317.0,194.0,1995.0,-37.7815,145.1279,9028.0,1050000.0
3304,3,13.5,3020.0,2.0,1.0,333.0,141.0,2012.0,-37.7912,144.8215,6763.0,510000.0
992,3,9.3,3162.0,1.0,2.0,451.0,121.0,1960.0,-37.8874,145.019,5051.0,1460000.0
1445,3,3.5,3068.0,1.0,1.0,203.0,110.0,1890.0,-37.7834,144.9862,6244.0,1300000.0
775,2,5.9,3055.0,1.0,1.0,0.0,75.0,1970.0,-37.7595,144.9436,7082.0,500000.0
4965,5,6.2,3123.0,3.0,2.0,572.0,274.0,2000.0,-37.81936,145.05131,6482.0,2855000.0
4370,5,11.2,3073.0,2.0,2.0,676.0,100.0,1960.0,-37.7114,145.02100000000004,21650.0,845000.0
342,5,9.2,3104.0,4.0,2.0,886.0,520.0,2013.0,-37.804,145.0951,7809.0,3250000.0
3620,3,7.0,3013.0,3.0,2.0,386.0,172.0,1940.0,-37.816,144.8936,6543.0,1430000.0
5135,2,2.4,3121.0,2.0,2.0,180.0,123.0,1940.0,-37.81443,144.99079,14949.0,890500.0
3577,3,7.0,3013.0,2.0,2.0,428.0,100.0,1965.0,-37.8167,144.8965,6543.0,871000.0
2892,1,2.6,3121.0,1.0,1.0,3516.0,56.0,2011.0,-37.8183,144.9979,14949.0,439000.0
5341,2,12.0,3073.0,2.0,1.0,151.0,102.0,2015.0,-37.70426,145.01203999999996,21650.0,575000.0
5888,3,8.6,3019.0,1.0,1.0,158.0,137.0,2002.0,-37.78893,144.84652,3589.0,560000.0
5198,4,8.4,3126.0,2.0,2.0,654.0,221.0,1945.0,-37.83208,145.07533,3265.0,2408000.0
2313,2,14.6,3189.0,1.0,1.0,209.0,101.0,2002.0,-37.9389,145.0467,2555.0,776000.0
2023,5,5.6,3101.0,5.0,2.0,480.0,147.0,1979.0,-37.8117,145.0449,10331.0,3280000.0
1243,4,8.5,3185.0,2.0,2.0,125.0,200.0,2000.0,-37.8855,145.001,4898.0,1007000.0
276,2,6.6,3183.0,1.0,2.0,114.0,120.0,2000.0,-37.8723,144.9961,2952.0,1015000.0
3429,3,4.6,3142.0,1.0,0.0,222.0,118.0,1920.0,-37.8448,145.0055,7217.0,1689000.0
1349,3,8.0,3040.0,1.0,1.0,253.0,145.0,1997.0,-37.7397,144.898,9264.0,750000.0
6137,3,14.2,3149.0,2.0,2.0,660.0,133.0,1960.0,-37.86198,145.139,13366.0,1406000.0
5271,2,8.8,3081.0,1.0,1.0,129.0,106.0,2013.0,-37.74931,145.05505,2947.0,680000.0
3063,2,3.3,3141.0,1.0,0.0,225.0,94.0,1890.0,-37.8421,144.9876,14887.0,1455000.0
5718,3,4.3,3032.0,2.0,2.0,2905.0,164.0,2005.0,-37.78258,144.91693999999995,6567.0,825000.0
4701,5,10.3,3187.0,3.0,2.0,645.0,249.0,1990.0,-37.91818,145.01513,6938.0,2000000.0
5879,5,9.5,3034.0,2.0,3.0,577.0,166.0,1985.0,-37.75261,144.85631,4502.0,800000.0
4586,4,6.7,3058.0,2.0,2.0,463.0,80.0,1960.0,-37.73704,144.97959,11204.0,922000.0
3100,2,3.3,3141.0,1.0,1.0,0.0,62.0,1890.0,-37.8323,144.9876,14887.0,520000.0
1974,3,5.6,3101.0,2.0,2.0,0.0,141.0,1950.0,-37.8064,145.0182,10331.0,882000.0
3030,2,2.1,3205.0,1.0,1.0,0.0,76.0,2004.0,-37.8369,144.968,5943.0,595000.0
6117,3,10.4,3042.0,2.0,2.0,761.0,222.0,1980.0,-37.72224,144.85738999999995,1119.0,750000.0
2785,3,11.2,3073.0,1.0,1.0,700.0,98.0,1950.0,-37.7125,145.02200000000005,21650.0,650000.0
1616,3,13.0,3046.0,1.0,2.0,0.0,96.0,1960.0,-37.7025,144.9504,8870.0,420000.0
3052,2,3.3,3141.0,1.0,1.0,0.0,64.0,1970.0,-37.8374,144.9918,14887.0,535000.0
3430,3,4.6,3142.0,2.0,1.0,0.0,126.0,1935.0,-37.8429,145.0227,7217.0,1100000.0
722,3,5.2,3056.0,1.0,2.0,384.0,89.0,1940.0,-37.7626,144.9535,11918.0,985000.0
2051,3,9.2,3012.0,1.0,1.0,584.0,81.0,1900.0,-37.7885,144.8771,3873.0,840000.0
1662,4,12.1,3046.0,3.0,5.0,591.0,268.0,2010.0,-37.7127,144.9489,2606.0,870000.0
146,3,6.3,3143.0,1.0,2.0,186.0,80.0,1920.0,-37.8554,145.0173,4836.0,1285000.0
2667,2,4.5,3181.0,1.0,1.0,0.0,71.0,2000.0,-37.8506,144.9919,7717.0,560000.0
2923,2,2.6,3121.0,2.0,1.0,0.0,85.0,2008.0,-37.8231,144.9906,14949.0,691000.0
1034,3,3.4,3068.0,3.0,1.0,67.0,119.0,2010.0,-37.7946,144.9989,2954.0,825000.0
4876,4,16.7,3150.0,2.0,3.0,800.0,163.0,1968.0,-37.92024,145.18049,7392.0,1171000.0
2420,2,2.3,3051.0,1.0,1.0,0.0,1.0,1970.0,-37.7976,144.9454,6821.0,587134.0
4347,2,3.8,3207.0,2.0,1.0,0.0,90.0,2012.0,-37.84,144.939,8648.0,801000.0
4752,3,13.1,3060.0,2.0,2.0,400.0,146.0,1960.0,-37.71693,144.96527,5070.0,700000.0
296,2,9.7,3103.0,1.0,1.0,1015.0,166.0,1930.0,-37.8074,145.0826,5682.0,1850000.0
545,3,13.1,3128.0,2.0,1.0,238.0,130.0,2000.0,-37.8154,145.1355,4605.0,822500.0
2759,3,11.2,3073.0,1.0,2.0,227.0,118.0,1930.0,-37.7286,145.0059,21650.0,805000.0
3206,3,9.7,3041.0,2.0,1.0,654.0,180.0,1950.0,-37.7369,144.9251,3284.0,1025000.0
580,5,11.2,3186.0,2.0,2.0,710.0,340.0,2000.0,-37.9241,145.0008,10579.0,3171000.0
1768,3,4.6,3122.0,2.0,1.0,0.0,196.0,2010.0,-37.8235,145.029,11308.0,1975000.0
3681,2,3.5,3121.0,1.0,1.0,149.0,77.0,1900.0,-37.8287,145.0089,438.0,1202500.0
3534,3,8.0,3016.0,2.0,1.0,506.0,139.0,1910.0,-37.8592,144.888,6380.0,1482500.0
4139,6,7.8,3058.0,3.0,4.0,768.0,285.0,1997.0,-37.7397,144.9603,11204.0,1455000.0
3604,1,7.0,3013.0,1.0,1.0,0.0,47.0,1970.0,-37.8111,144.887,6543.0,345000.0
3861,1,11.8,3204.0,1.0,1.0,0.0,36.0,1960.0,-37.9028,145.0475,3578.0,250000.0
1367,2,8.0,3040.0,1.0,1.0,0.0,83.0,1975.0,-37.7543,144.9066,9264.0,630000.0
6009,3,18.4,3029.0,2.0,2.0,400.0,153.0,2009.0,-37.83353,144.67324,10160.0,530000.0
3006,3,6.6,3011.0,2.0,2.0,0.0,132.0,2000.0,-37.8057,144.8857,2417.0,920000.0
2615,2,3.8,3207.0,1.0,0.0,105.0,70.0,1910.0,-37.8338,144.9474,8648.0,1080000.0
2832,3,11.2,3073.0,1.0,2.0,179.0,108.0,2002.0,-37.7108,145.0289,21650.0,450000.0
2375,2,11.2,3042.0,2.0,1.0,217.0,113.0,2006.0,-37.7465,144.8868,2291.0,660000.0
86,2,13.8,3018.0,1.0,2.0,292.0,125.0,2013.0,-37.8687,144.8197,5301.0,720000.0
5681,3,12.0,3073.0,2.0,2.0,292.0,119.0,1950.0,-37.71331,144.9871,21650.0,510000.0
5958,3,17.4,3048.0,1.0,1.0,658.0,94.0,1990.0,-37.64821,144.92526999999995,4704.0,420000.0
4178,2,4.4,3031.0,1.0,1.0,0.0,62.0,1970.0,-37.7826,144.9311,3593.0,450000.0
5511,3,23.5,3178.0,2.0,2.0,537.0,220.0,2001.0,-37.92778,145.24796,11667.0,860000.0
3596,1,7.0,3013.0,1.0,2.0,0.0,83.0,2004.0,-37.8173,144.894,6543.0,510000.0
5061,3,5.2,3055.0,1.0,2.0,613.0,112.0,1950.0,-37.76883,144.94592,7082.0,1445000.0
2363,3,8.4,3015.0,1.0,5.0,571.0,120.0,1920.0,-37.8417,144.8896,5498.0,1151000.0
2891,2,2.6,3121.0,1.0,1.0,0.0,60.0,2004.0,-37.8231,144.9906,14949.0,270000.0
4209,3,13.0,3046.0,1.0,2.0,666.0,176.0,1960.0,-37.7015,144.9191,8870.0,935000.0
5361,3,10.5,3020.0,1.0,1.0,471.0,121.0,1950.0,-37.76951,144.83309,4217.0,632000.0
844,4,11.7,3125.0,2.0,1.0,0.0,150.0,1950.0,-37.8507,145.109,5678.0,800000.0
3149,3,6.1,3182.0,2.0,2.0,176.0,192.0,1880.0,-37.8641,144.9739,13240.0,2000000.0
1953,2,4.2,3031.0,1.0,2.0,1111.0,92.0,1998.0,-37.7896,144.9321,5263.0,666000.0
679,2,5.2,3056.0,1.0,1.0,179.0,90.0,1890.0,-37.7742,144.9542,11918.0,845500.0
4459,2,8.2,3012.0,1.0,2.0,401.0,113.81,1945.0,-37.7903,144.8703,5058.0,888000.0
3570,3,15.0,3085.0,2.0,2.0,587.0,232.0,1994.0,-37.72,145.1014,1369.0,936000.0
2513,3,14.7,3167.0,1.0,1.0,774.0,107.0,1950.0,-37.9178,145.0872,3692.0,1260500.0
1478,2,6.4,3011.0,1.0,1.0,47.0,35.0,2013.0,-37.8014,144.8959,7570.0,305000.0
4251,3,5.6,3101.0,2.0,2.0,0.0,102.0,1980.0,-37.794,145.033,10331.0,752000.0
5777,5,16.7,3150.0,2.0,2.0,701.0,182.85,1960.0,-37.88902,145.16678000000005,15321.0,1116500.0
6158,3,20.6,3064.0,2.0,3.0,266.0,153.0,2000.0,-37.63544,144.93274,5833.0,460000.0
2623,3,3.8,3207.0,2.0,1.0,210.0,211.0,1999.0,-37.8382,144.9272,8648.0,1570000.0
1080,3,7.8,3058.0,1.0,2.0,462.0,72.0,1920.0,-37.7448,144.9478,11204.0,680000.0
345,5,9.2,3104.0,3.0,2.0,705.0,365.0,2013.0,-37.7851,145.0775,7809.0,1750000.0
5742,2,31.2,3197.0,1.0,1.0,198.0,94.0,1980.0,-38.0796,145.13272,1989.0,495000.0
5677,4,4.6,3181.0,2.0,2.0,787.0,275.0,1930.0,-37.85768,145.00253999999995,7717.0,4200000.0
2087,3,7.4,3144.0,2.0,1.0,246.0,106.0,1910.0,-37.871,145.0364,4675.0,1970000.0
5051,3,35.2,3806.0,2.0,2.0,703.0,153.0,1980.0,-38.03062,145.35951,17093.0,690000.0
3081,1,3.3,3141.0,1.0,0.0,0.0,47.0,1970.0,-37.8437,144.9904,14887.0,320000.0
4436,4,11.2,3127.0,1.0,2.0,600.0,186.0,1886.0,-37.8327,145.0976,5457.0,1600000.0
836,3,11.7,3125.0,1.0,2.0,228.0,126.0,1998.0,-37.8521,145.1187,5678.0,745000.0
4422,3,12.6,3020.0,1.0,1.0,462.0,108.0,1930.0,-37.7894,144.8383,3755.0,840000.0
784,4,5.9,3055.0,1.0,1.0,575.0,165.0,1930.0,-37.7575,144.9402,7082.0,921500.0
24,3,13.5,3042.0,2.0,1.0,303.0,225.0,2016.0,-37.718,144.878,3464.0,840000.0
1238,3,8.5,3185.0,2.0,2.0,108.0,142.0,2000.0,-37.8861,145.0014,4898.0,850000.0
2719,2,8.8,3072.0,2.0,1.0,76.0,129.0,2013.0,-37.7443,145.0015,14577.0,770000.0
2455,2,5.5,3070.0,1.0,1.0,0.0,109.0,2000.0,-37.7711,145.013,11364.0,701000.0
2865,2,2.6,3121.0,1.0,1.0,125.0,103.0,1950.0,-37.8106,144.994,14949.0,937000.0
360,5,9.2,3104.0,2.0,2.0,1002.0,244.0,1950.0,-37.796,145.0984,7809.0,2000000.0
1298,2,7.7,3184.0,1.0,1.0,0.0,69.0,1930.0,-37.8828,144.9899,8989.0,687500.0
5993,3,15.2,3191.0,2.0,1.0,390.0,125.0,1950.0,-37.95035,145.01571,4497.0,1651000.0
2188,2,2.8,3000.0,1.0,1.0,0.0,67.0,2002.0,-37.8188,144.9544,17496.0,545000.0
5025,3,14.0,3021.0,1.0,1.0,160.0,129.0,2000.0,-37.73915,144.80289,14042.0,460000.0
2808,3,11.2,3073.0,1.0,4.0,527.0,146.0,1965.0,-37.6983,144.9941,21650.0,680000.0
